Metric,Avg,Min,Max,Unit
Global/Generic Instr,1.0,1.0,1.0,Instr per wave
Global/Generic Read,0.0,0.0,0.0,Instr per wave
Global/Generic Write,0.0,0.0,0.0,Instr per wave
Global/Generic Atomic,1.0,1.0,1.0,Instr per wave
Spill/Stack Instr,0.0,0.0,0.0,Instr per wave
Spill/Stack Read,0.0,0.0,0.0,Instr per wave
Spill/Stack Write,0.0,0.0,0.0,Instr per wave
Spill/Stack Atomic,0.0,0.0,0.0,Instr per wave
