device,HBMBw,HBMBwLow,hbmBwHigh,MALLBw,MALLBwLow,MALLBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP8Flops,FP8FlopsLow,FP8FlopsHigh,FP16Flops,FP16FlopsLow,FP16FlopsHigh,BF16Flops,BF16FlopsLow,BF16FlopsHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,I8Ops,I8OpsLow,I8OpsHigh,I32Ops,I32OpsLow,I32OpsHigh,I64Ops,I64OpsLow,I64OpsHigh,MFMAF8Flops,MFMAF8FlopsLow,MFMAF8FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAI8OpsLow,MFMAI8OpsHigh
0,4216.8726,4215.3921,4218.353,6356.0132,6352.3979,6359.6284,25725.686,25719.102,25732.27,33389.711,33355.969,33423.453,76599.102,76569.438,76628.766,81529.359,81494.508,81564.211,39192.871,39180.145,39205.598,5656.1187,5654.4175,5657.8198,128633.22,128386.92,128879.52,104965.78,104697.59,105233.97,81192.117,81157.984,81226.25,70817.516,70744.695,70890.336,19394.15,19379.447,19408.854,1886294.5,1884318.9,1888270.1,925316.56,924719.75,925913.38,519643.31,519243.91,520042.72,139608.77,139531.77,139685.77,142869.92,142727.2,143012.64,985313.19,984497.25,986129.12
