Metric,Avg,Min,Max,Unit
VALU,24.0,24.0,24.0,Instr per wave
VMEM,2.0,2.0,2.0,Instr per wave
LDS,2.0,2.0,2.0,Instr per wave
MFMA,0.0,0.0,0.0,Instr per wave
SALU,7.0,7.0,7.0,Instr per wave
SMEM,2.0,2.0,2.0,Instr per wave
Branch,2.0,2.0,2.0,Instr per wave
