device,HBMBw,HBMBwLow,hbmBwHigh,MALLBw,MALLBwLow,MALLBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP8Flops,FP8FlopsLow,FP8FlopsHigh,FP16Flops,FP16FlopsLow,FP16FlopsHigh,BF16Flops,BF16FlopsLow,BF16FlopsHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,I8Ops,I8OpsLow,I8OpsHigh,I32Ops,I32OpsLow,I32OpsHigh,I64Ops,I64OpsLow,I64OpsHigh,MFMAF8Flops,MFMAF8FlopsLow,MFMAF8FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAI8OpsLow,MFMAI8OpsHigh
0,4214.4229,4212.8159,4216.0298,6388.3682,6385.6616,6391.0747,25679.672,25672.178,25687.166,33361.801,33322.57,33401.031,76473.719,76409.516,76537.922,81496.141,81454.234,81538.047,39199.699,39186.125,39213.273,5650.9688,5649.1538,5652.7837,128597.37,128337.02,128857.71,104684.07,104379.8,104988.34,81102.203,81065.398,81139.008,70763.211,70695.43,70830.992,19392.561,19377.596,19407.525,1885294.4,1882697.2,1887891.5,925886,925304.94,926467.06,513103.88,512626.47,513581.28,138277.41,138075.97,138478.84,142799.44,142676.55,142922.33,985573.12,984807.56,986338.69
