device,HBMBw,HBMBwLow,hbmBwHigh,MALLBw,MALLBwLow,MALLBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP8Flops,FP8FlopsLow,FP8FlopsHigh,FP16Flops,FP16FlopsLow,FP16FlopsHigh,BF16Flops,BF16FlopsLow,BF16FlopsHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,I8Ops,I8OpsLow,I8OpsHigh,I32Ops,I32OpsLow,I32OpsHigh,I64Ops,I64OpsLow,I64OpsHigh,MFMAF8Flops,MFMAF8FlopsLow,MFMAF8FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAI8OpsLow,MFMAI8OpsHigh
0,4168.3364,4166.3315,4170.3413,6351.457,6348.4014,6354.5127,25768.35,25760.15,25776.549,33417.406,33382.973,33451.84,61467.02,61451.414,61482.625,81707.938,81669.711,81746.164,39227.812,39213.117,39242.508,5660.2817,5658.3936,5662.1699,129010.27,128788.3,129232.25,105392.92,105141.79,105644.05,81185.539,81144.219,81226.859,70755.297,70662.164,70848.43,19408.148,19396.43,19419.867,1884926.1,1882132,1887720.2,925525.94,924874.06,926177.81,519976.31,519537.62,520415,138562.23,138353.39,138771.08,142912.16,142801.02,143023.3,985873.62,984866.19,986881.06
