device,HBMBw,HBMBwLow,hbmBwHigh,MALLBw,MALLBwLow,MALLBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP8Flops,FP8FlopsLow,FP8FlopsHigh,FP16Flops,FP16FlopsLow,FP16FlopsHigh,BF16Flops,BF16FlopsLow,BF16FlopsHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,I8Ops,I8OpsLow,I8OpsHigh,I32Ops,I32OpsLow,I32OpsHigh,I64Ops,I64OpsLow,I64OpsHigh,MFMAF8Flops,MFMAF8FlopsLow,MFMAF8FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAI8OpsLow,MFMAI8OpsHigh
0,4210.4321,4208.647,4212.2173,6362.5142,6359.8252,6365.2031,25796.836,25789.482,25804.189,33487.695,33449.871,33525.52,76613.852,76591.141,76636.562,81790.531,81752.477,81828.586,39257.422,39244.617,39270.227,5670.7461,5668.7847,5672.7075,129018.13,128769.15,129267.12,105147.81,104863.75,105431.88,81357.828,81322.273,81393.383,70987.586,70902.828,71072.344,19440.627,19427.52,19453.734,1888101.2,1885925.1,1890277.4,927425.12,926816.5,928033.75,520505.19,520109.44,520900.94,138654.06,138435.78,138872.34,143082.61,142959.5,143205.72,986704.94,985661.38,987748.5
