device,HBMBw,HBMBwLow,hbmBwHigh,MALLBw,MALLBwLow,MALLBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP8Flops,FP8FlopsLow,FP8FlopsHigh,FP16Flops,FP16FlopsLow,FP16FlopsHigh,BF16Flops,BF16FlopsLow,BF16FlopsHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,I8Ops,I8OpsLow,I8OpsHigh,I32Ops,I32OpsLow,I32OpsHigh,I64Ops,I64OpsLow,I64OpsHigh,MFMAF8Flops,MFMAF8FlopsLow,MFMAF8FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAI8OpsLow,MFMAI8OpsHigh
0,4166.542,4164.5913,4168.4927,6360.8433,6357.731,6363.9556,25748.545,25741.656,25755.434,33353.367,33308.328,33398.406,61424.266,61375.461,61473.07,81578.523,81537.234,81619.812,39207.879,39195.746,39220.012,5653.5498,5651.7129,5655.3867,128732.68,128492.37,128972.99,105844.03,105582.19,106105.88,81140.922,81100.977,81180.867,70761.656,70680.789,70842.523,19385.898,19374.609,19397.188,1883870.5,1880990.9,1886750.1,925704,925008,926400,519677.25,519218.56,520135.94,139456.67,139398.97,139514.38,142769.77,142649.92,142889.61,984421.19,983723.56,985118.81
